"Notes","Occurrence State","Occurrence State Code","UCD - ICD Chapter","UCD - ICD Chapter Code","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 26 ending June 30, 2018","2018/26",32,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 27 ending July 07, 2018","2018/27",37,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 28 ending July 14, 2018","2018/28",36,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 29 ending July 21, 2018","2018/29",44,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 30 ending July 28, 2018","2018/30",34,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 31 ending August 04, 2018","2018/31",36,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 32 ending August 11, 2018","2018/32",22,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 33 ending August 18, 2018","2018/33",33,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 34 ending August 25, 2018","2018/34",32,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 35 ending September 01, 2018","2018/35",36,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 36 ending September 08, 2018","2018/36",33,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 37 ending September 15, 2018","2018/37",37,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 38 ending September 22, 2018","2018/38",36,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 39 ending September 29, 2018","2018/39",34,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 40 ending October 06, 2018","2018/40",29,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 41 ending October 13, 2018","2018/41",28,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 42 ending October 20, 2018","2018/42",37,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 43 ending October 27, 2018","2018/43",24,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 44 ending November 03, 2018","2018/44",42,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 45 ending November 10, 2018","2018/45",32,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 46 ending November 17, 2018","2018/46",31,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 47 ending November 24, 2018","2018/47",40,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 48 ending December 01, 2018","2018/48",27,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 49 ending December 08, 2018","2018/49",53,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 50 ending December 15, 2018","2018/50",36,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 51 ending December 22, 2018","2018/51",49,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2018 Week 52 ending December 29, 2018","2018/52",44,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 01 ending January 05, 2019","2019/01",38,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 02 ending January 12, 2019","2019/02",38,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 03 ending January 19, 2019","2019/03",52,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 04 ending January 26, 2019","2019/04",46,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 05 ending February 02, 2019","2019/05",37,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 06 ending February 09, 2019","2019/06",31,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 07 ending February 16, 2019","2019/07",33,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 08 ending February 23, 2019","2019/08",44,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 09 ending March 02, 2019","2019/09",41,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 10 ending March 09, 2019","2019/10",36,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 11 ending March 16, 2019","2019/11",35,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 12 ending March 23, 2019","2019/12",40,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 13 ending March 30, 2019","2019/13",35,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 14 ending April 06, 2019","2019/14",36,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 15 ending April 13, 2019","2019/15",43,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 16 ending April 20, 2019","2019/16",49,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 17 ending April 27, 2019","2019/17",39,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 18 ending May 04, 2019","2019/18",29,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 19 ending May 11, 2019","2019/19",32,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 20 ending May 18, 2019","2019/20",40,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 21 ending May 25, 2019","2019/21",30,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 22 ending June 01, 2019","2019/22",28,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 23 ending June 08, 2019","2019/23",39,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 24 ending June 15, 2019","2019/24",24,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 25 ending June 22, 2019","2019/25",36,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 26 ending June 29, 2019","2019/26",34,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 27 ending July 06, 2019","2019/27",25,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 28 ending July 13, 2019","2019/28",36,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 29 ending July 20, 2019","2019/29",38,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 30 ending July 27, 2019","2019/30",26,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 31 ending August 03, 2019","2019/31",27,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 32 ending August 10, 2019","2019/32",34,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 33 ending August 17, 2019","2019/33",34,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 34 ending August 24, 2019","2019/34",38,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 35 ending August 31, 2019","2019/35",43,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 36 ending September 07, 2019","2019/36",34,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 37 ending September 14, 2019","2019/37",22,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 38 ending September 21, 2019","2019/38",34,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 39 ending September 28, 2019","2019/39",36,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 40 ending October 05, 2019","2019/40",26,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 41 ending October 12, 2019","2019/41",30,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 42 ending October 19, 2019","2019/42",41,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 43 ending October 26, 2019","2019/43",36,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 44 ending November 02, 2019","2019/44",28,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 45 ending November 09, 2019","2019/45",34,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 46 ending November 16, 2019","2019/46",35,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 47 ending November 23, 2019","2019/47",29,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 48 ending November 30, 2019","2019/48",28,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 49 ending December 07, 2019","2019/49",17,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 50 ending December 14, 2019","2019/50",29,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 51 ending December 21, 2019","2019/51",36,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2019 Week 52 ending December 28, 2019","2019/52",45,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 01 ending January 04, 2020","2020/01",38,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 02 ending January 11, 2020","2020/02",40,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 03 ending January 18, 2020","2020/03",40,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 04 ending January 25, 2020","2020/04",35,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 05 ending February 01, 2020","2020/05",46,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 06 ending February 08, 2020","2020/06",40,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 07 ending February 15, 2020","2020/07",45,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 08 ending February 22, 2020","2020/08",40,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 09 ending February 29, 2020","2020/09",38,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 10 ending March 07, 2020","2020/10",47,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 11 ending March 14, 2020","2020/11",44,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 12 ending March 21, 2020","2020/12",40,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 13 ending March 28, 2020","2020/13",45,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 14 ending April 04, 2020","2020/14",45,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 15 ending April 11, 2020","2020/15",36,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 16 ending April 18, 2020","2020/16",33,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 17 ending April 25, 2020","2020/17",32,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 18 ending May 02, 2020","2020/18",40,Not Applicable,Not Applicable
,"Michigan","26","Diseases of the genitourinary system","N00-N98","2020 Week 19 ending May 09, 2020","2020/19",31,Not Applicable,Not Applicable
